work_id,track,purpose,position_in_full_pipeline,planned_scope,last_completed_run,currently_active_run,execution_status,calculation_scope,qa_status,scientific_status,notebook_integration_status,regression_status,submission_status,source_files,result_files,config_and_environment,evidence_hash,confirmed_conclusion,claim_boundary,remaining_problem,next_gate,owner_session,last_verified_at,primary_evidence_path,release_status
R09-20260720-TOUR-C001-T4R-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:7841,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260720-TOUR-C001-T4R-SLICE-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:7874,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260720-TOUR-C001-T4R-SLICE-002,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:7907,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260720-TOUR-C001-T4R-SLICE-003A,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:7940,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260720-TOUR-C001-T4R-SLICE-004,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:7981,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260721-SLICE-005,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,AI_START_HERE.md:251,not inferred from log mention,53ccc7bd56ab05cc78c512506904061f2486a31c808aea8dd59437bb0a983343,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,AI_START_HERE.md,not_assessed
R09-20260721-STRICT-L7-002,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:8547,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260723-STRICT-REC-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:9947,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-GEOM-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10045,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-GEOM-002,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10071,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-GEOM-003,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10079,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-GEOM-004,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10087,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-GEOM-005,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10095,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-GEOM-006,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10103,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
R09-20260724-STRICT-STEP-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:10037,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
